"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
20,"RL",73,10368,2,"Lvl","CulDSac","NAmes","Norm","1Fam","1Story",6,6,1964,1964,"Hip","HdBoard","HdBoard",1,112,"TA","TA","CBlock",3,3,1,5,260,2,748,0,1008,"Ex",1488,0,1488,1,1,1,3,"TA",7,1,4,"Attchd",1964,3,2,430,3,154,60,0,"None",4,2006,"WD","Normal",NA
60,"RL",85,9350,3,"Lvl","Inside","NAmes","Norm","1Fam","2Story",5,6,1964,1964,"Gable","HdBoard","HdBoard",0,0,"TA","TA","CBlock",3,3,1,5,360,1,0,360,720,"Gd",720,720,1440,0,1,1,4,"TA",7,1,1,"Attchd",1964,3,2,480,3,0,32,240,"None",7,2006,"WD","Normal",NA
20,"RL",80,10800,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1960,1960,"Hip","Wd Sdng","Wd Sdng",1,88,"TA","TA","CBlock",3,3,1,5,632,1,0,616,1248,"Ex",1248,0,1248,1,1,0,3,"TA",6,0,0,"Attchd",1960,1,1,286,3,0,0,0,"MnPrv",5,2006,"WD","Normal",NA
30,"RL",60,8550,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",6,8,1934,1950,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,4,574,1,0,242,816,"Ex",816,0,816,1,1,0,2,"TA",4,1,2,"Attchd",1949,1,1,240,3,228,0,40,"MnPrv",7,2006,"WD","Normal",NA
20,"RL",68,9724,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,7,1947,1950,"Hip","BrkFace","BrkFace",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,938,938,"Ex",1043,0,1043,0,1,0,2,"TA",5,1,4,"Detchd",1947,1,1,273,3,125,48,0,"GdWo",5,2006,"WD","Normal",NA
20,"RL",80,9600,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1961,1990,"Gable","WdShing","Wd Shng",0,0,"TA","TA","CBlock",3,3,2,4,915,1,0,336,1251,"TA",1433,0,1433,1,1,0,3,"TA",7,1,4,"Attchd",1961,1,2,441,3,144,0,205,"None",6,2006,"WD","Normal",NA
20,"RL",89,10858,3,"Lvl","Corner","NAmes","Feedr","1Fam","1Story",5,6,1952,1952,"Gable","Wd Sdng","Plywood",2,150,"TA","Gd","CBlock",3,3,2,2,40,1,0,1404,1444,"Ex",1624,0,1624,1,1,0,2,"TA",6,1,4,"Attchd",1952,2,1,240,3,0,40,324,"MnPrv",7,2006,"WD","Partial",NA
20,"RL",80,9600,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,5,1951,1951,"Gable","HdBoard","HdBoard",2,144,"TA","TA","CBlock",3,3,1,5,996,1,0,60,1056,"Ex",1216,0,1216,1,1,0,3,"TA",7,0,0,"Attchd",1951,2,1,280,3,0,0,0,"None",5,2006,"WD","Normal",NA
60,"RL",79,9462,3,"Lvl","Inside","NAmes","Norm","1Fam","2Story",5,6,1949,1973,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,704,704,"Gd",1024,704,1728,0,1,1,3,"TA",7,1,4,"Attchd",1949,1,1,234,3,245,60,0,"MnPrv",7,2006,"WD","Normal",NA
20,"RL",82,9888,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1954,1975,"Gable","MetalSd","MetalSd",0,0,"TA","Gd","CBlock",3,3,1,4,486,1,0,450,936,"TA",936,0,936,0,1,0,2,"TA",5,0,0,"Attchd",1954,1,1,240,3,0,0,160,"MnPrv",3,2006,"WD","Normal",NA
90,"RL",73,8917,2,"Lvl","Inside","NAmes","Norm","Duplex","1Story",5,5,1967,1967,"Gable","Plywood","Plywood",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,1584,1584,"TA",1584,0,1584,0,2,0,4,"TA",8,0,0,"Detchd",1967,1,2,506,3,0,0,0,"None",10,2006,"WD","Normal",NA
80,"RL",73,12700,2,"Lvl","Inside","NAmes","Norm","1Fam","SLvl",6,5,1964,1964,"Gable","HdBoard","HdBoard",0,0,"TA","TA","CBlock",3,3,1,5,939,1,0,307,1246,"TA",1246,0,1246,1,1,0,3,"TA",6,2,4,"Attchd",1964,2,2,441,3,0,69,0,"None",11,2006,"WD","Normal",NA
20,"RL",109,9723,2,"Lvl","Corner","NAmes","Norm","1Fam","1Story",6,7,1963,1963,"Hip","MetalSd","MetalSd",1,332,"TA","TA","CBlock",3,3,1,1,0,1,0,1008,1008,"TA",1008,0,1008,0,1,0,2,"TA",5,0,0,"Attchd",1963,2,2,430,3,0,0,0,"None",10,2006,"WD","Normal",NA
20,"RL",70,8400,3,"Lvl","Corner","NAmes","Feedr","1Fam","1Story",5,5,1957,1957,"Gable","BrkFace","BrkFace",0,0,"TA","TA","CBlock",2,3,2,4,623,1,0,556,1179,"Gd",1364,0,1364,0,1,1,3,"TA",6,1,4,"Attchd",1957,2,1,331,3,0,60,0,"GdPrv",3,2006,"WD","Normal",NA
20,"RL",73,9610,2,"Lvl","Corner","NAmes","Feedr","1Fam","1Story",6,6,1958,1958,"Hip","Wd Sdng","Wd Sdng",1,632,"TA","TA","CBlock",3,3,1,3,203,1,0,918,1121,"Ex",1336,0,1336,0,1,1,3,"TA",7,1,3,"Attchd",1958,2,2,488,3,80,0,0,"None",12,2006,"WD","Normal",NA
80,"RL",125,10000,3,"Lvl","Corner","NAmes","Norm","1Fam","SLvl",5,6,1956,1956,"Hip","Wd Sdng","Wd Sdng",1,272,"TA","TA","CBlock",3,3,3,4,678,3,281,99,1058,"Ex",1370,0,1370,1,1,0,3,"TA",6,1,3,"Basment",1956,2,1,300,3,191,0,0,"MnPrv",2,2006,"WD","Normal",NA
20,"RL",72,10152,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",6,6,1956,1994,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,3,4,914,1,0,210,1124,"Ex",1124,0,1124,1,1,0,3,"TA",6,1,3,"Attchd",1956,3,1,353,3,0,211,180,"None",5,2006,"WD","Normal",NA
20,"RL",70,8092,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",6,8,1954,2000,"Hip","Wd Sdng","Wd Sdng",1,176,"TA","Gd","CBlock",3,3,1,5,824,1,0,226,1050,"Ex",1050,0,1050,1,1,0,3,"Gd",6,0,0,"Attchd",1954,2,1,286,3,0,0,0,"None",6,2006,"WD","Abnorml",NA
20,"RL",66,12778,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1952,2003,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,6,658,1,0,350,1008,"Ex",1008,0,1008,1,1,0,2,"TA",4,0,0,"Attchd",1952,2,1,280,3,0,154,0,"MnPrv",1,2006,"WD","Normal",NA
20,"RL",75,10170,3,"Lvl","Corner","NAmes","Norm","1Fam","1Story",6,6,1951,1951,"Hip","Wd Sdng","Wd Sdng",1,522,"TA","TA","CBlock",3,3,1,1,0,1,0,216,216,"TA",1575,0,1575,0,1,1,2,"Gd",5,1,4,"Attchd",1951,1,2,400,3,0,0,0,"None",6,2006,"WD","Normal",NA
80,"RL",55,7700,3,"Lvl","Inside","NAmes","Norm","1Fam","SLvl",5,7,1956,1956,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",4,3,1,4,271,1,0,30,301,"Ex",1145,0,1145,0,1,0,3,"TA",6,0,0,"Detchd",1993,1,2,684,3,0,0,0,"GdWo",9,2006,"WD","Normal",NA
20,"RL",65,11050,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,5,1956,1956,"Hip","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,2,488,1,0,517,1005,"Ex",1005,0,1005,0,1,0,2,"TA",6,1,3,"Attchd",1956,1,1,319,3,0,0,0,"None",7,2006,"WD","Normal",NA
20,"RL",80,13600,3,"Bnk","Inside","NAmes","Norm","1Fam","1Story",5,6,1955,1955,"Gable","HdBoard","HdBoard",0,0,"TA","TA","CBlock",3,3,1,3,144,4,912,0,1056,"Gd",1056,0,1056,1,1,1,3,"TA",6,0,0,"Attchd",1955,3,1,300,3,0,0,0,"MnPrv",11,2006,"WD","Normal",NA
20,"RL",85,15428,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1951,1991,"Hip","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,3,741,1,0,143,884,"Ex",884,0,884,1,1,0,2,"TA",4,0,0,"Attchd",1951,3,1,270,3,0,0,0,"None",6,2006,"WD","Normal",NA
30,"RL",118,21299,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",7,5,1941,1963,"Hip","BrkFace","BrkFace",0,0,"Gd","TA","CBlock",3,3,1,1,0,1,0,929,929,"Ex",2039,0,2039,1,1,1,3,"TA",7,3,4,"2Types",1941,1,3,791,3,0,0,90,"None",12,2006,"COD","Abnorml",NA
20,"RL",70,13300,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,5,1956,2001,"Hip","Wd Sdng","VinylSd",0,0,"TA","TA","CBlock",3,3,1,3,494,1,0,521,1015,"Gd",1384,0,1384,1,1,0,2,"TA",6,0,0,"Attchd",2001,1,2,896,3,75,0,0,"None",6,2006,"WD","Normal",NA
190,"RL",94,22136,3,"Lvl","Inside","OldTown","Artery","2fmCon","1.5Fin",5,5,1925,1975,"Gable","MetalSd","MetalSd",0,0,"TA","Fa","CBlock",3,3,2,6,1018,1,0,1153,2171,"TA",1392,1248,2640,2,2,1,5,"TA",10,1,4,"Attchd",1977,2,3,1008,3,631,48,148,"None",7,2006,"WD","Normal",NA
50,"RL",50,7500,3,"Lvl","Inside","NAmes","Norm","1Fam","1.5Fin",6,6,1947,1950,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,784,784,"Ex",900,412,1312,0,1,1,3,"TA",6,0,0,"Detchd",1953,1,2,649,3,0,28,0,"None",10,2006,"WD","Normal",NA
30,"RL",60,10410,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",3,8,1930,2001,"Gable","VinylSd","VinylSd",0,0,"TA","Gd","PConc",3,3,1,1,0,1,0,713,713,"Ex",713,0,713,0,1,0,2,"Gd",5,0,0,"Detchd",1936,1,1,371,2,0,75,161,"None",10,2006,"WD","Normal",NA
30,"RL",60,10914,3,"Lvl","Inside","NAmes","Artery","1Fam","1Story",3,3,1929,1950,"Hip","Wd Sdng","Wd Sdng",0,0,"TA","Fa","CBlock",3,3,2,1,0,1,0,715,715,"Fa",715,0,715,0,1,0,2,"TA",4,0,0,"Detchd",1967,1,2,660,2,0,0,75,"None",8,2006,"WD","Normal",NA
50,"RL",60,7008,3,"Lvl","Corner","OldTown","Norm","1Fam","1.5Fin",4,8,1900,1998,"Gable","MetalSd","MetalSd",0,0,"TA","Gd","BrkTil",2,2,1,1,0,1,0,448,448,"Ex",448,272,720,0,1,0,1,"Fa",5,0,0,"Attchd",1900,1,1,280,2,0,0,70,"None",3,2006,"WD","Normal",NA
70,"RL",60,7200,3,"Lvl","Inside","OldTown","Norm","1Fam","2Story",6,8,1915,1950,"Gable","MetalSd","MetalSd",0,0,"TA","Ex","CBlock",3,3,1,3,338,1,0,325,663,"Ex",774,821,1595,0,2,0,3,"TA",7,1,4,"Detchd",1974,1,2,528,3,49,0,231,"None",4,2006,"WD","Normal",NA
50,"RL",60,10818,3,"Lvl","Inside","OldTown","Norm","1Fam","1.5Fin",4,4,1910,1950,"Gable","VinylSd","VinylSd",0,0,"TA","TA","BrkTil",2,3,1,1,0,1,0,1077,1077,"TA",981,779,1760,0,1,1,4,"TA",7,1,3,"Detchd",1935,1,2,648,2,120,0,96,"None",2,2006,"COD","Abnorml",NA
80,"RL",83,10184,3,"Lvl","Inside","NAmes","Norm","1Fam","SLvl",6,5,1963,1963,"Gable","HdBoard","HdBoard",1,379,"TA","TA","CBlock",3,3,3,5,580,1,0,503,1083,"TA",1146,0,1146,0,1,0,3,"TA",6,1,4,"Attchd",1963,1,1,294,3,345,75,0,"None",6,2006,"WD","Normal",NA
20,"RL",77,9510,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",6,5,1962,1985,"Gable","HdBoard","HdBoard",0,161,"TA","TA","CBlock",3,3,1,5,701,1,0,434,1135,"Ex",1207,0,1207,0,1,1,3,"TA",6,0,0,"Attchd",1962,2,1,264,3,0,240,0,"None",5,2006,"WD","Normal",NA
20,"RL",80,10800,3,"Lvl","Inside","NAmes","PosA","1Fam","1Story",6,6,1961,1992,"Gable","HdBoard","HdBoard",1,104,"TA","TA","CBlock",3,3,1,3,913,1,0,400,1313,"TA",1773,0,1773,1,2,0,3,"TA",6,2,3,"Attchd",1961,2,2,418,3,355,98,0,"None",8,2006,"WD","Normal",NA
20,"RL",86,11650,3,"Lvl","Corner","NAmes","PosA","1Fam","1Story",7,5,1959,1959,"Hip","Plywood","Plywood",0,58,"TA","TA","Slab",0,0,0,0,0,0,0,0,0,"Gd",1472,0,1472,0,2,0,2,"Gd",5,1,4,"Attchd",1959,1,2,484,3,0,68,0,"None",6,2006,"WD","Normal",NA
60,"RL",73,18275,2,"HLS","Inside","NAmes","Norm","1Fam","2Story",7,8,1962,1998,"Gable","Plywood","Plywood",0,0,"TA","TA","CBlock",3,3,4,5,636,1,0,802,1438,"TA",1900,548,2448,1,3,0,3,"TA",9,2,4,"Attchd",1962,2,2,441,3,520,102,0,"None",9,2006,"WD","Normal",NA
50,"RL",60,12144,3,"Lvl","Inside","NAmes","Norm","1Fam","1.5Fin",4,6,1950,1950,"Gable","BrkComm","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,3,455,1,0,455,910,"Gd",910,611,1521,0,1,1,3,"Gd",6,0,0,"Detchd",1950,1,1,597,2,199,0,168,"None",9,2006,"WD","Normal",NA
90,"RL",60,8544,3,"Lvl","Corner","NAmes","Norm","Duplex","1Story",3,4,1950,1950,"Gable","BrkFace","Stone",0,0,"TA","TA","Slab",0,0,0,0,0,0,0,0,0,"Fa",1040,0,1040,0,2,0,2,"TA",6,0,0,"Detchd",1950,1,2,400,3,0,0,0,"None",12,2006,"WD","Normal",NA
90,"RL",75,8512,3,"Lvl","Corner","NAmes","Norm","Duplex","1Story",5,5,1960,1960,"Hip","BrkFace","BrkFace",0,0,"TA","TA","CBlock",3,2,1,1,0,1,0,1556,1556,"TA",1556,0,1556,0,2,0,4,"TA",8,0,0,"No Garage",1960,0,0,0,0,0,0,0,"None",9,2006,"WD","Normal",NA
20,"RL",70,7000,3,"Lvl","Inside","NAmes","Norm","1Fam","1Story",5,4,1961,1961,"Hip","BrkFace","BrkFace",0,0,"TA","TA","CBlock",3,3,1,6,781,1,0,369,1150,"TA",1150,0,1150,0,1,0,3,"TA",6,0,0,"Attchd",1961,2,1,288,3,0,0,0,"None",7,2006,"WD","Normal",NA
20,"RL",74,7400,3,"Lvl","Corner","NAmes","Artery","1Fam","1Story",7,6,1962,1962,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,2,809,1,0,236,1045,"Gd",1045,0,1045,1,1,0,3,"TA",6,0,0,"Detchd",1962,1,2,528,3,0,0,0,"None",3,2006,"WD","Normal",NA
20,"RL",70,7000,3,"Lvl","Inside","NAmes","Artery","1Fam","1Story",5,6,1962,1962,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,4,468,1,0,396,864,"Gd",864,0,864,0,1,0,3,"TA",5,0,0,"Attchd",1962,1,1,336,3,0,0,0,"GdWo",2,2006,"WD","Normal",NA
190,"RL",70,7000,3,"Lvl","Inside","NAmes","Artery","2fmCon","SFoyer",5,5,1962,1962,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,3,5,953,1,0,72,1025,"TA",1025,0,1025,1,1,0,3,"TA",6,0,0,"No Garage",1962,0,0,0,0,96,80,0,"None",3,2006,"WD","Normal",NA
70,"RM",62,9856,3,"Lvl","Corner","OldTown","Norm","1Fam","2Story",5,8,1900,2005,"Hip","CemntBd","CmentBd",0,0,"Gd","Gd","PConc",2,3,1,1,0,1,0,716,716,"Ex",1007,1007,2014,0,2,0,5,"TA",8,0,0,"Detchd",1900,1,2,624,3,0,72,167,"None",6,2006,"WD","Normal",NA
50,"RM",60,9600,3,"Lvl","Inside","OldTown","Norm","1Fam","1.5Fin",5,6,1948,1950,"Gable","MetalSd","MetalSd",2,264,"TA","TA","CBlock",3,3,1,3,276,1,0,936,1212,"Gd",1226,442,1668,1,1,0,3,"TA",6,0,0,"Detchd",1948,1,1,240,3,0,0,140,"None",5,2006,"WD","Normal",NA
50,"RM",60,5520,3,"Lvl","Corner","OldTown","Norm","1Fam","1.5Fin",4,6,1920,1980,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","PConc",3,2,1,2,284,1,0,863,1147,"TA",1147,510,1657,0,1,0,4,"Fa",9,1,3,"Detchd",1920,1,1,162,2,0,0,0,"None",7,2006,"WD","Normal",NA
50,"RM",60,9600,3,"Lvl","Inside","OldTown","Norm","1Fam","1.5Fin",6,8,1900,2004,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,3,381,1,0,399,780,"Ex",940,476,1416,0,1,0,3,"Gd",7,0,0,"Detchd",1956,1,2,400,3,0,24,0,"None",6,2006,"WD","Normal",NA
70,"RM",58,6451,3,"Lvl","Inside","OldTown","Norm","1Fam","2Story",7,7,1900,1970,"Gable","AsbShng","Wd Sdng",0,0,"TA","TA","Stone",3,3,1,3,208,1,0,504,712,"Gd",848,580,1428,1,1,0,4,"TA",7,0,0,"Detchd",1985,3,2,576,3,264,0,84,"None",5,2006,"WD","Normal",NA
70,"RM",66,3960,3,"Lvl","Inside","OldTown","Norm","1Fam","2Story",7,8,1930,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,502,502,"TA",502,502,1004,0,1,0,2,"Gd",5,1,1,"Detchd",1930,1,1,200,2,280,0,68,"MnPrv",7,2006,"WD","Normal",NA
190,"RM",56,7745,3,"Lvl","Inside","OldTown","Norm","2fmCon","1.5Fin",4,6,1900,1950,"Gable","MetalSd","MetalSd",0,0,"Gd","TA","PConc",3,3,1,1,0,1,0,938,938,"Gd",1084,867,1951,0,2,0,4,"Fa",9,0,0,"Detchd",1993,1,2,576,3,0,6,28,"None",4,2006,"WD","Normal",NA
30,"RM",56,7741,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",6,5,1924,1950,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",3,2,1,4,143,3,72,817,1032,"Gd",1032,0,1032,0,1,0,2,"TA",5,0,0,"Detchd",1995,1,1,280,3,0,0,112,"MnPrv",6,2006,"COD","Abnorml",NA
30,"RM",50,5633,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",5,7,1925,1950,"Gable","MetalSd","Stucco",0,0,"TA","TA","BrkTil",3,2,1,1,0,1,0,844,844,"TA",844,0,844,0,1,0,2,"TA",5,0,0,"Detchd",1925,1,1,216,3,50,81,123,"None",7,2006,"WD","Normal",NA
20,"RM",60,7200,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",4,5,1950,1950,"Gable","MetalSd","MetalSd",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,576,576,"Ex",864,0,864,0,1,0,2,"TA",5,0,0,"Detchd",1952,2,1,528,3,0,0,0,"None",8,2006,"COD","Normal",NA
70,"RM",42,7614,3,"Lvl","Inside","OldTown","Norm","1Fam","2Story",3,5,1905,1950,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",3,2,2,1,0,1,0,738,738,"Gd",714,662,1376,0,1,0,2,"TA",7,0,0,"Detchd",1930,1,1,216,3,0,0,104,"None",3,2006,"WD","Normal",NA
190,"RM",50,6000,3,"Lvl","Inside","OldTown","Norm","2fmCon","1Story",5,7,1955,1955,"Hip","Wd Sdng","Wd Sdng",0,0,"TA","TA","CBlock",3,3,3,6,576,1,0,384,960,"TA",960,0,960,1,1,0,3,"TA",5,0,0,"Detchd",1976,1,2,576,3,0,0,0,"None",6,2006,"WD","Normal",NA
50,"RM",50,6000,3,"Lvl","Inside","OldTown","Norm","1Fam","1.5Fin",5,7,1924,1950,"Gable","MetalSd","MetalSd",1,145,"TA","Gd","PConc",3,3,1,1,0,1,0,816,816,"Ex",816,750,1566,0,1,1,5,"Gd",7,0,0,"Detchd",1976,1,2,450,3,24,0,296,"MnPrv",8,2006,"WD","Normal",NA
30,"RM",52,7830,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",3,5,1921,1950,"Gable","AsbShng","AsbShng",0,0,"TA","TA","BrkTil",2,3,1,2,416,1,0,76,492,"TA",492,0,492,1,1,0,1,"TA",3,0,0,"Detchd",1921,1,1,200,2,0,0,78,"None",6,2006,"WD","Normal",NA
50,"RM",56,9576,3,"Lvl","Inside","OldTown","Norm","1Fam","1.5Fin",6,7,1945,1950,"Gable","VinylSd","VinylSd",0,0,"TA","TA","CBlock",2,3,1,3,310,1,0,460,770,"TA",885,297,1182,0,1,1,3,"TA",5,0,0,"Detchd",1945,1,1,378,2,0,0,0,"GdWo",5,2006,"WD","Normal",NA
30,"RM",48,5747,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",3,4,1920,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","PConc",3,3,1,1,0,1,0,798,798,"Gd",840,0,840,0,1,0,2,"Fa",5,0,0,"Detchd",1938,1,1,250,3,112,0,0,"None",6,2006,"WD","Normal",NA
75,"RM",70,6300,3,"Lvl","Corner","OldTown","Norm","1Fam","2.5Unf",7,6,1910,2005,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,1226,1226,"Ex",1226,878,2104,0,2,0,5,"TA",9,0,0,"Detchd",1910,1,2,432,2,0,341,88,"None",7,2006,"WD","Normal",NA
90,"RM",33,5976,3,"Lvl","Inside","OldTown","Norm","Duplex","2Story",5,7,1920,1950,"Hip","Wd Sdng","Wd Sdng",0,0,"TA","TA","PConc",3,3,1,1,0,1,0,624,624,"Gd",624,624,1248,0,2,0,2,"TA",8,0,0,"No Garage",1920,0,0,0,0,0,130,256,"None",12,2006,"WD","Normal",NA
20,"RM",65,9750,3,"Lvl","Inside","OldTown","Norm","1Fam","1Story",5,5,1958,1958,"Hip","HdBoard","HdBoard",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,960,960,"Ex",960,0,960,0,1,0,3,"TA",5,0,0,"Detchd",2002,1,2,624,3,0,0,0,"None",7,2006,"WD","Normal",NA
50,"C (all)",63,4761,3,"Lvl","Corner","IDOTRR","Norm","1Fam","1.5Unf",3,3,1918,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"Fa","Fa","BrkTil",3,2,1,1,0,1,0,1020,1020,"Fa",1020,0,1020,0,1,0,2,"Fa",5,0,0,"No Garage",1918,0,0,0,0,0,0,105,"None",10,2006,"ConLD","Normal",NA
70,"RL",69,11737,2,"Bnk","Inside","BrkSide","Norm","1Fam","2Story",6,7,1924,1996,"Gambrel","BrkComm","Stucco",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,848,848,"TA",1017,810,1827,0,1,0,2,"TA",9,1,4,"Detchd",1943,1,1,240,2,27,36,42,"GdPrv",5,2006,"WD","Normal",NA
50,"RM",51,6120,3,"Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",3,5,1930,1950,"Gable","AsbShng","AsbShng",0,0,"Gd","TA","CBlock",3,3,1,3,347,1,0,381,728,"Ex",728,434,1162,1,1,0,3,"TA",6,0,0,"Detchd",1930,1,1,258,2,0,24,0,"None",11,2006,"ConLI","Abnorml",NA
50,"RM",51,6120,3,"Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",5,7,1930,1984,"Gable","MetalSd","MetalSd",0,0,"TA","Gd","BrkTil",3,3,1,1,0,1,0,741,741,"Gd",741,583,1324,0,1,0,3,"Gd",7,0,0,"Detchd",1930,1,1,180,2,0,0,55,"None",2,2006,"WD","Normal",NA
30,"RL",50,11672,1,"Lvl","Inside","BrkSide","Norm","1Fam","1Story",5,5,1925,1950,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,816,816,"TA",816,0,816,0,1,0,2,"TA",4,0,0,"Detchd",1925,1,1,210,2,168,0,112,"None",7,2006,"WD","Normal",NA
50,"RM",90,33120,0,"Lvl","Inside","OldTown","RRAn","1Fam","1.5Fin",6,5,1962,1962,"Gable","BrkFace","Wd Sdng",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,1595,1595,"TA",1611,875,2486,0,2,0,5,"TA",8,1,4,"Detchd",1962,1,2,576,3,0,0,0,"None",10,2006,"WD","Normal",NA
50,"RM",60,10320,3,"Lvl","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,5,1924,1950,"Gable","MetalSd","MetalSd",0,0,"TA","TA","BrkTil",3,2,1,1,0,1,0,596,596,"Po",834,596,1430,0,2,0,3,"Fa",7,0,0,"Detchd",1924,1,2,370,2,218,0,0,"None",10,2006,"WD","Abnorml",NA
70,"RM",60,7518,3,"Lvl","FR3","IDOTRR","Norm","1Fam","2Story",5,8,1910,2004,"Gable","AsbShng","Plywood",0,0,"Fa","Gd","BrkTil",2,2,1,1,0,1,0,396,396,"Gd",665,665,1330,0,1,0,3,"TA",7,0,0,"Detchd",2001,1,1,390,3,0,72,45,"MnPrv",7,2006,"WD","Normal",NA
30,"RM",50,9000,3,"Lvl","Inside","IDOTRR","Norm","1Fam","1Story",5,4,1919,1950,"Gable","Wd Sdng","Wd Sdng",0,0,"TA","TA","BrkTil",3,3,1,1,0,1,0,610,610,"Ex",819,0,819,0,1,0,2,"Gd",4,0,0,"No Garage",1919,0,0,0,0,0,0,0,"None",9,2006,"WD","Abnorml",NA
30,"RM",60,7200,3,"Lvl","Corner","IDOTRR","Norm","1Fam","1Story",6,6,1930,1950,"Gable","VinylSd","VinylSd",0,0,"TA","TA","BrkTil",3,3,1,2,343,1,0,641,984,"TA",984,0,984,0,1,0,3,"TA",6,0,0,"Detchd",1930,1,1,308,3,0,0,164,"None",3,2006,"ConLI","Family",NA
50,"RL",82,12375,3,"Lvl","Inside","Sawyer","Feedr","1Fam","1.5Fin",5,5,1951,1951,"Gable","HdBoard","HdBoard",2,41,"TA","Fa","CBlock",3,3,1,4,329,1,0,477,806,"TA",1081,341,1422,1,1,0,3,"TA",7,1,3,"Detchd",1951,1,1,288,3,0,0,0,"GdWo",6,2006,"WD","Normal",NA
90,"RL",120,11136,3,"Lvl","Corner","Sawyer","Feedr","Duplex","1Story",6,5,1964,1964,"Gable","BrkFace","BrkFace",0,0,"TA","TA","CBlock",3,3,1,1,0,1,0,1921,1921,"TA",1921,0,1921,0,2,0,4,"TA",8,0,0,"Detchd",1964,1,2,576,3,0,180,0,"None",7,2006,"WD","Normal",NA
